name,grade_scale,price_jpy,price_php,price_sgd,price_usd,price_myr,price_thb,price_idr,stock,release_date,cancellation_deadline,sku,image_url,image_urls,affiliate_url,scraped_at,notes
Mobile Suit Gundam 00: Double O Raiser T-Shirt / Navy-S,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR17855-2,https://www.hlj.com/productimages/csp/cspr17855-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr17855-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-double-o-raiser-t-shirt-navy-s-cspr17855-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:29:56+08:00,
Mobile Suit Gundam 00: Double O Raiser T-Shirt / Navy-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR17857-2,https://www.hlj.com/productimages/csp/cspr17857-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr17857-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-double-o-raiser-t-shirt-navy-l-cspr17857-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:03+08:00,
Mobile Suit Gundam GQuuuuuuX: MAV Full Color T-Shirt / White-XL,Unknown,"¥5,616",2119.05,45.24,35.37,139.89,1153.53,606528.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR44769,https://www.hlj.com/productimages/csp/cspr44769_0.jpg,['https://www.hlj.com/productimages/csp/cspr44769_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-mav-full-color-t-shirt-white-xl-cspr44769?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:13+08:00,
Mobile Suit Gundam 00: Trans-Am T-Shirt / Tropical Pink-S,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR62996-2,https://www.hlj.com/productimages/csp/cspr62996-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr62996-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-trans-am-t-shirt-tropical-pink-s-cspr62996-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:22+08:00,
Mobile Suit Gundam: Principality of Zeon Army PVC Patch Low Visibility Ver.,Unknown,"¥1,248",470.9,10.05,7.86,31.09,256.34,134784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR11503,https://www.hlj.com/productimages/csp/cspr11503_0.jpg,['https://www.hlj.com/productimages/csp/cspr11503_0.jpg'],https://www.hlj.com/mobile-suit-gundam-principality-of-zeon-army-pvc-patch-low-visibility-ver-cspr11503?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:32+08:00,
Mobile Suit Gundam: Earth Federation Space Force MA-1 Jacket Navy M,Unknown,"¥14,977",5650.81,120.64,94.33,373.08,3076.28,1617516.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR23579,https://www.hlj.com/productimages/csp/cspr23579_0.jpg,['https://www.hlj.com/productimages/csp/cspr23579_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-space-force-ma-1-jacket-navy-m-cspr23579?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:39+08:00,
Mobile Suit Gundam: Hathaway's Flash: Mafty Dry T-shirt RED XL,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR24553,https://www.hlj.com/productimages/csp/cspr24553_0.jpg,['https://www.hlj.com/productimages/csp/cspr24553_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-mafty-dry-t-shirt-red-xl-cspr24553?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:45+08:00,
Mobile Suit Gundam: Earth Federation Space Force Dry T-Shirt / Navy-L,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30364-2,https://www.hlj.com/productimages/csp/cspr30364-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr30364-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-space-force-dry-t-shirt-navy-l-cspr30364-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:52+08:00,
Mobile Suit Gundam: Earth Federation Space Force MA-1 Jacket Navy L,Unknown,"¥14,977",5650.81,120.64,94.33,373.08,3076.28,1617516.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR23580,https://www.hlj.com/productimages/csp/cspr23580_0.jpg,['https://www.hlj.com/productimages/csp/cspr23580_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-space-force-ma-1-jacket-navy-l-cspr23580?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:30:59+08:00,
Mobile Suit Gundam: Principality Of Zeon Double-Layer Stainless Steel Mug (Painted),Unknown,"¥4,119",1553.97,33.18,25.94,102.6,846.04,444852.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR41431-3,https://www.hlj.com/productimages/csp/cspr41431-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr41431-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-principality-of-zeon-double-layer-stainless-steel-mug-painted-cspr41431-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:05+08:00,
Mobile Suit Gundam: Principality Of Zeon Fatigue Jacket Ver. 2.0/Moss-Xl,Unknown,"¥18,721",7063.51,150.8,117.9,466.34,3845.29,2021868.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR47957,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-gundam-principality-of-zeon-fatigue-jacket-ver-2-0-moss-xl-cspr47957?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:12+08:00,
Mobile Suit Gundam: Earth Federation Space Force Ma-1 Jacket / Navy-Xl,Unknown,"¥14,977",5650.81,120.64,94.33,373.08,3076.28,1617516.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR23581-2,https://www.hlj.com/productimages/csp/cspr23581-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr23581-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-space-force-ma-1-jacket-navy-xl-cspr23581-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:18+08:00,
Mobile Suit Gundam: Char's Zaku Mono-Eye Embroidered Polo Shirt / Red-M,Unknown,"¥4,743",1789.42,38.2,29.87,118.15,974.21,512244.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR67339-2,https://www.hlj.com/productimages/csp/cspr67339-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr67339-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-zaku-mono-eye-embroidered-polo-shirt-red-m-cspr67339-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:24+08:00,
Mobile Suit Gundam GQuuuuuuX: Zeon Logo Double-Layer Stainless Steel Mug (Painted),Unknown,"¥4,119",1553.97,33.18,25.94,102.6,846.04,444852.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR44774,https://www.hlj.com/productimages/csp/cspr44774_0.jpg,['https://www.hlj.com/productimages/csp/cspr44774_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-zeon-logo-double-layer-stainless-steel-mug-painted-cspr44774?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:30+08:00,
Mobile Suit Gundam GQuuuuuuX: Chibi Plush Sitting Mascot Char Aznable (In Disguise),Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,Sept  Release,2026/09/30,"2026-05-10
Cancellations will not be accepted after this date (Japan Standard Time).",BNU93956,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-chibi-plush-sitting-mascot-char-aznable-in-disguise-bnu93956?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:37+08:00,
Mobile Suit Gundam: Earth Federation Forces End Of War Commemorative Detachable Patch Book,Unknown,"¥4,868",1836.51,39.21,30.66,121.26,999.89,525744.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR67354-3,https://www.hlj.com/productimages/csp/cspr67354-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr67354-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-end-of-war-commemorative-detachable-patch-book-cspr67354-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:43+08:00,
Mobile Suit Gundam: Zaku Monoeye Glow-In-The-Dark T-Shirt / Moss-XL,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR43341-3,https://www.hlj.com/productimages/csp/cspr43341-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr43341-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zaku-monoeye-glow-in-the-dark-t-shirt-moss-xl-cspr43341-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:50+08:00,
Mobile Suit Gundam: Witch Of Mercury: Sletta & Miorine Full Color Mug,Unknown,"¥1,872",706.35,15.08,11.79,46.63,384.51,202176.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR29073-3,https://www.hlj.com/productimages/csp/cspr29073-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr29073-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-sletta-miorine-full-color-mug-cspr29073-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:31:57+08:00,
Mobile Suit Z Gundam: Hyaku Shiki Hyaku Hyaku T-Shirt / Gold-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR19750-3,https://www.hlj.com/productimages/csp/cspr19750-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr19750-3_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-hyaku-shiki-hyaku-hyaku-t-shirt-gold-l-cspr19750-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:04+08:00,
Mobile Suit Zeta Gundam: Anaheim Electronics Zip Hoodie Ver. 2.0/Black-L,Unknown,"¥9,985",3767.21,80.43,62.89,248.73,2050.92,1078380.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR48012,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-electronics-zip-hoodie-ver-2-0-black-l-cspr48012?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:11+08:00,
Mobile Suit Zeta Gundam: Hyaku Shiki Double-Layer Stainless Steel Mug (Painted),Unknown,"¥4,493",1695.24,36.19,28.3,111.92,922.86,485244.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR42278-2,https://www.hlj.com/productimages/csp/cspr42278-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr42278-2_0.jpg'],https://www.hlj.com/mobile-suit-zeta-gundam-hyaku-shiki-double-layer-stainless-steel-mug-painted-cspr42278-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:17+08:00,
Mobile Suit Zeta Gundam: Anaheim Electronics Zip Hoodie Ver. 2.0/Black-XL,Unknown,"¥9,985",3767.21,80.43,62.89,248.73,2050.92,1078380.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR48013,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-electronics-zip-hoodie-ver-2-0-black-xl-cspr48013?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:27+08:00,
Mobile Suit Z Gundam: Hyaku Shiki Hyaku Hyaku T-Shirt / Gold-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR19751-2,https://www.hlj.com/productimages/csp/cspr19751-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr19751-2_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-hyaku-shiki-hyaku-hyaku-t-shirt-gold-xl-cspr19751-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:34+08:00,
"Mobile Suit Gundam: Iron-Blooded Orphans: Tekkadan Detachable Patch, Low Visibility Type",Unknown,"¥2,247",847.62,18.1,14.15,55.97,461.53,242676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR68119-3,https://www.hlj.com/productimages/csp/cspr68119-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr68119-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-iron-blooded-orphans-tekkadan-detachable-patch-low-visibility-type-cspr68119-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:40+08:00,
Mobile Fighter G Gundam: Undefeated School Of The East T-Shirt / Black-M,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR09470-2,https://www.hlj.com/productimages/csp/cspr09470-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr09470-2_0.jpg'],https://www.hlj.com/mobile-fighter-g-gundam-undefeated-school-of-the-east-t-shirt-black-m-cspr09470-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:47+08:00,
Mobile Suit Gundam: Zaku Monoeye Glow-In-The-Dark T-Shirt / Moss-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR43340-2,https://www.hlj.com/productimages/csp/cspr43340-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr43340-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zaku-monoeye-glow-in-the-dark-t-shirt-moss-l-cspr43340-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:32:53+08:00,
Mobile Suit Gundam GQuuuuuuX: Chibi Plush Sitting Mascot Challia Bull (Private Clothes),Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,Sept  Release,2026/09/30,"2026-05-10
Cancellations will not be accepted after this date (Japan Standard Time).",BNU93955,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-chibi-plush-sitting-mascot-challia-bull-private-clothes-bnu93955?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:00+08:00,
Mobile Suit Gundam GQuuuuuuX: PAPER SHADOW ART mini SA-M49 Sharia Bull,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,June Release,2026/06/30,"2026-04-11
Cancellations will not be accepted after this date (Japan Standard Time).",AMD53083,https://www.hlj.com/productimages/amd/amd53083_0.jpg,['https://www.hlj.com/productimages/amd/amd53083_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-paper-shadow-art-mini-sa-m49-sharia-bull-amd53083?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:06+08:00,
Mobile Suit Gundam 00: Don'T Use Trans-Am! T-Shirt / White-M,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR09482-2,https://www.hlj.com/productimages/csp/cspr09482-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr09482-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-don-t-use-trans-am-t-shirt-white-m-cspr09482-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:13+08:00,
Mobile Suit Gundam 00: Don'T Use Trans-Am! T-Shirt / White-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR09484-2,https://www.hlj.com/productimages/csp/cspr09484-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr09484-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-don-t-use-trans-am-t-shirt-white-xl-cspr09484-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:19+08:00,
Mobile Suit Gundam GQuuuuuuX: PAPER SHADOW ART mini (SA-M50) Char Aznable,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,June Release,2026/06/30,"2026-04-11
Cancellations will not be accepted after this date (Japan Standard Time).",AMD53084,https://www.hlj.com/productimages/amd/amd53084_0.jpg,['https://www.hlj.com/productimages/amd/amd53084_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-paper-shadow-art-mini-sa-m50-char-aznable-amd53084?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:26+08:00,
Mobile Suit Gundam Hathaway's Flash: Pumpkin Mask Face T-Shirt / Gold-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR25713-2,https://www.hlj.com/productimages/csp/cspr25713-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr25713-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-pumpkin-mask-face-t-shirt-gold-xl-cspr25713-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:32+08:00,
Mobile Suit Gundam: Iron-Blooded Orphans: Tekkadan Shoulder Tote / Natural,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR65997-2,https://www.hlj.com/productimages/csp/cspr65997-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr65997-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-iron-blooded-orphans-tekkadan-shoulder-tote-natural-cspr65997-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:38+08:00,
Mobile Suit Gundam: Zaku Monoeye Glow-In-The-Dark T-Shirt / Moss-M,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR43339-2,https://www.hlj.com/productimages/csp/cspr43339-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr43339-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zaku-monoeye-glow-in-the-dark-t-shirt-moss-m-cspr43339-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:45+08:00,
Mobile Suit Gundam: Char's Counterattack: Amuro Personal Mark Removable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06384-3,https://www.hlj.com/productimages/csp/cspr06384-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr06384-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-counterattack-amuro-personal-mark-removable-patch-cspr06384-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:51+08:00,
Mobile Suit Gundam: Char's Counterattack: Psycoframe T-Shirt / White-M,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12606-2,https://www.hlj.com/productimages/csp/cspr12606-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr12606-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-counterattack-psycoframe-t-shirt-white-m-cspr12606-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:33:58+08:00,
Mobile Suit Gundam Hathaway's Flash: Pumpkin Mask Face T-Shirt / Gold-M,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR25711-2,https://www.hlj.com/productimages/csp/cspr25711-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr25711-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-pumpkin-mask-face-t-shirt-gold-m-cspr25711-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:05+08:00,
Mobile Suit Gundam Hathaway's Flash: Mufti Double-Layer Stainless Steel Mug (Painted),Unknown,"¥4,119",1553.97,33.18,25.94,102.6,846.04,444852.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR41478-2,https://www.hlj.com/productimages/csp/cspr41478-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr41478-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-mufti-double-layer-stainless-steel-mug-painted-cspr41478-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:11+08:00,
Mobile Suit Gundam: The 08Th Ms Team Double-Layer Stainless Steel Mug (Painted),Unknown,"¥4,119",1553.97,33.18,25.94,102.6,846.04,444852.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR41499-2,https://www.hlj.com/productimages/csp/cspr41499-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr41499-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-the-08th-ms-team-double-layer-stainless-steel-mug-painted-cspr41499-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:17+08:00,
Mobile Suit Gundam: Witch Of Mercury: Sletta Mercury Removable Full Color Patch,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30200-3,https://www.hlj.com/productimages/csp/cspr30200-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr30200-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-sletta-mercury-removable-full-color-patch-cspr30200-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:26+08:00,
Mobile Suit Gundam Witch Of Mercury: Sletta Huh? T-Shirt / White-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR29749-2,https://www.hlj.com/productimages/csp/cspr29749-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr29749-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-sletta-huh-t-shirt-white-xl-cspr29749-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:33+08:00,
Mobile Suit Zeta Gundam: Anaheim Electronics Zip Hoodie Ver. 2.0/Mix Gray-L,Unknown,"¥9,985",3767.21,80.43,62.89,248.73,2050.92,1078380.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR48016,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-electronics-zip-hoodie-ver-2-0-mix-gray-l-cspr48016?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:40+08:00,
Mobile Suit Gundam: Witch Of Mercury: Miorine Rembrandt Removable Full-Color Patch,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30201-3,https://www.hlj.com/productimages/csp/cspr30201-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr30201-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-miorine-rembrandt-removable-full-color-patch-cspr30201-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:46+08:00,
Mobile Suit Gundam Witch Of Mercury: Gund-Arm T-Shirt / Black-M,Unknown,"¥3,744",1412.7,30.16,23.58,93.26,769.02,404352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR31910-2,https://www.hlj.com/productimages/csp/cspr31910-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr31910-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-gund-arm-t-shirt-black-m-cspr31910-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:53+08:00,
Mobile Suit Gundam: Char's Counterattack: Msn-04 Sazabi T-Shirt / Red-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR41498-2,https://www.hlj.com/productimages/csp/cspr41498-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr41498-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-counterattack-msn-04-sazabi-t-shirt-red-xl-cspr41498-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:34:59+08:00,
Mobile Suit Gundam: Witch Of Mercury: Asticasia Technical College Functional Tote Bag / Black,Unknown,"¥9,985",3767.21,80.43,62.89,248.73,2050.92,1078380.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR31925-3,https://www.hlj.com/productimages/csp/cspr31925-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr31925-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-asticasia-technical-college-functional-tote-bag-black-cspr31925-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:35:05+08:00,
Mobile Suit Gundam GQuuuuuuX: PAPER SHADOW ART mini (SA-M48) by Shuji Ito,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,June Release,2026/06/30,"2026-04-11
Cancellations will not be accepted after this date (Japan Standard Time).",AMD53082,https://www.hlj.com/productimages/amd/amd53082_0.jpg,['https://www.hlj.com/productimages/amd/amd53082_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-paper-shadow-art-mini-sa-m48-by-shuji-ito-amd53082?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:35:12+08:00,
